season,PLAYER_ID,Jersey
2012,202346,0
2012,202347,0
2013,202347,0
2014,202347,0
2017,202347,0
2018,202347,0
2012,202348,0
2013,202348,0
2015,202348,0
2017,202348,0
2012,202349,0
2013,202349,0
2014,202349,0
2015,202349,0
2016,202349,0
2012,202350,0
2013,202350,0
2012,202351,0
2013,202351,0
2015,202353,0
2012,202354,0
2013,202354,0
2014,202354,0
2014,202355,0
2015,202355,0
2016,202355,0
2017,202355,0
2018,202355,0
2019,202355,0
2020,202355,0
2012,202356,0
2015,202357,0
2016,202357,0
2017,202357,0
2018,202357,0
2019,202357,0
2020,202357,0
2015,202358,0
2012,202360,0
2017,202360,0
2012,202361,0
2013,202361,0
2014,202361,0
2012,202362,0
2013,202362,0
2014,202362,0
2015,202362,0
2016,202362,0
2017,202362,0
2018,202362,0
2012,202363,0
2013,202363,0
2012,202365,0
2013,202365,0
2012,202366,0
2014,202366,0
2013,202371,0
2012,202374,0
2012,202376,0
2012,202379,0
2013,202379,0
2014,202379,0
2015,202379,0
2016,202379,0
2017,202379,0
2012,202380,0
2013,202380,0
2012,202386,0
2012,202388,0
2013,202388,0
2014,202388,0
2015,202388,0
2017,202388,0
2018,202388,0
2012,202389,0
2013,202389,0
2014,202389,0
2015,202389,0
2016,202389,0
2017,202389,0
2012,202390,0
2013,202390,0
2014,202390,0
2015,202390,0
2016,202390,0
2012,202391,1
2013,202391,0
2014,202391,0
2015,202391,0
2016,202391,0
2017,202391,0
2018,202391,0
2012,202392,0
2015,202394,0
2012,202396,0
2012,202397,0
2013,202397,0
2014,202397,0
2015,202397,0
2016,202397,0
2017,202397,0
2018,202397,0
2019,202397,0
2020,202397,0
2012,202399,0
2013,202399,0
2014,202399,0
2015,202399,0
2014,202407,0
2015,202407,0
2017,202407,0
2013,202408,0
2013,202412,0
2012,202417,0
2012,202419,0
2013,202419,0
2014,202419,0
2015,202419,0
2013,202420,0
2012,202446,0
2015,202464,0
2012,202498,0
2013,202498,0
2014,202498,0
2015,202498,0
2016,202498,0
2017,202498,0
2018,202498,0
2015,202513,0
2013,202518,0
2012,202545,0
2014,202550,0
2013,202586,0
2013,202620,0
2014,202620,0
2016,202620,0
2012,202681,0
2013,202681,0
2014,202681,1
2015,202681,1
2016,202681,1
2017,202681,1
2018,202681,1
2019,202681,1
2020,202681,1
2012,202682,0
2013,202682,0
2014,202682,0
2015,202682,0
2016,202682,0
2012,202683,0
2013,202683,0
2014,202683,0
2015,202683,0
2016,202683,0
2017,202683,0
2018,202683,0
2019,202683,0
2020,202683,0
2012,202684,0
2013,202684,0
2014,202684,0
2015,202684,0
2016,202684,0
2017,202684,0
2018,202684,0
2019,202684,0
2020,202684,0
2012,202685,0
2013,202685,0
2014,202685,0
2015,202685,0
2016,202685,0
2017,202685,0
2018,202685,0
2019,202685,0
2020,202685,0
2012,202686,0
2013,202686,0
2012,202687,0
2013,202687,0
2014,202687,0
2015,202687,0
2016,202687,0
2017,202687,0
2018,202687,0
2019,202687,0
2020,202687,0
2012,202688,0
2013,202688,0
2014,202688,0
2015,202688,0
2016,202688,0
2018,202688,0
2019,202688,0
2012,202689,0
2013,202689,0
2014,202689,0
2015,202689,0
2016,202689,0
2017,202689,0
2018,202689,0
2019,202689,0
2020,202689,1
2012,202690,0
2013,202690,0
2014,202690,0
2015,202690,0
2012,202691,0
2013,202691,0
2014,202691,0
2015,202691,0
2016,202691,1
2017,202691,1
2018,202691,1
2012,202692,0
2013,202692,0
2014,202692,0
2015,202692,0
2016,202692,0
2017,202692,0
2018,202692,0
2019,202692,0
2020,202692,0
2012,202693,0
2013,202693,0
2014,202693,0
2015,202693,0
2016,202693,0
2017,202693,0
2018,202693,0
2019,202693,0
2020,202693,0
2012,202694,0
2013,202694,0
2014,202694,0
2015,202694,0
2016,202694,0
2017,202694,0
2018,202694,0
2019,202694,0
2020,202694,0
2012,202695,0
2013,202695,0
2014,202695,0
2015,202695,0
2016,202695,1
2017,202695,1
2018,202695,1
2019,202695,0
2020,202695,1
2012,202696,0
2013,202696,0
2014,202696,0
2015,202696,0
2016,202696,0
2017,202696,0
2018,202696,0
2019,202696,0
2020,202696,0
2012,202697,0
2013,202697,0
2014,202697,0
2015,202697,0
2016,202697,0
2017,202697,0
2018,202697,0
2019,202697,0
2012,202698,0
2013,202698,0
2014,202698,0
2012,202699,0
2013,202699,0
2014,202699,0
2015,202699,0
2016,202699,0
2017,202699,0
2018,202699,0
2019,202699,0
2020,202699,0
2012,202700,0
2013,202700,0
2014,202700,0
2015,202700,0
2016,202700,0
2012,202701,0
2012,202702,0
2013,202702,0
2014,202702,0
2015,202702,0
2016,202702,0
2017,202702,0
2018,202702,0
2014,202703,0
2015,202703,0
2016,202703,0
2017,202703,0
2018,202703,0
2012,202704,0
2013,202704,0
2014,202704,0
2015,202704,0
2016,202704,0
2017,202704,0
2018,202704,0
2019,202704,0
2020,202704,0
2012,202705,0
2013,202705,0
2018,202705,0
2012,202706,0
2013,202706,0
2014,202706,0
2012,202707,0
2012,202708,0
2013,202708,0
2014,202708,0
2015,202708,0
2012,202709,0
2013,202709,0
2014,202709,0
2015,202709,0
2016,202709,0
2017,202709,0
2018,202709,0
2019,202709,0
2020,202709,0
2012,202710,0
2013,202710,0
2014,202710,0
2015,202710,0
2016,202710,0
2017,202710,1
2018,202710,1
2019,202710,1
2020,202710,1
2014,202711,0
2015,202711,0
2016,202711,0
2017,202711,0
2018,202711,0
2019,202711,0
2020,202711,0
2012,202712,0
2015,202712,0
2012,202713,0
2013,202713,0
2014,202713,0
2015,202713,0
2016,202713,0
2017,202713,0
2012,202714,0
2013,202714,0
2014,202714,0
2015,202714,0
2016,202714,0
2017,202714,0
2018,202714,0
2012,202715,0
2012,202718,0
2013,202718,0
2014,202718,0
2015,202718,0
2016,202718,0
2017,202718,0
2018,202718,0
2019,202718,0
2012,202719,0
2013,202719,0
2014,202719,0
2015,202719,0
2012,202720,0
2013,202720,0
2014,202720,0
2015,202720,0
2016,202720,0
2017,202720,0
2018,202720,0
2012,202721,0
2013,202721,0
2014,202721,0
2018,202721,0
2016,202722,0
2017,202722,0
2018,202722,0
2019,202722,0
2020,202722,0
2012,202723,0
2014,202723,0
2012,202724,0
2012,202725,0
2013,202725,0
2015,202725,0
2012,202726,0
2012,202727,0
2012,202728,0
2015,202728,0
2016,202728,0
2012,202729,0
2012,202730,0
2013,202730,0
2014,202730,0
2015,202730,0
2016,202730,0
2012,202732,0
2016,202732,0
2017,202732,0
2018,202732,0
2012,202734,0
2013,202734,0
2014,202734,0
2015,202734,0
2016,202734,0
2017,202734,0
2018,202734,0
2019,202734,0
2020,202734,0
2012,202738,0
2013,202738,0
2014,202738,0
2015,202738,0
2016,202738,0
2017,202738,1
2018,202738,0
2019,202738,0
2013,202779,0
2017,202779,0
2015,202808,0
2012,202809,0
2013,202810,0
2016,202810,0
2012,202814,0
2015,202815,0
2015,202820,0
2013,202841,0
2016,202841,0
2013,202874,0
2016,202874,0
2013,202918,0
2014,202918,0
2018,202918,0
2012,202933,0
2013,202933,0
2016,202933,0
2017,202933,0
2012,202951,0
2013,202952,0
2014,202952,0
2018,202954,0
2019,202954,0
2020,202954,0
2012,202962,0
2013,202962,0
2014,202962,0
2012,202970,0
2013,202970,0
2012,203076,0
2013,203076,0
2014,203076,0
2015,203076,0
2016,203076,0
2017,203076,0
2018,203076,0
2019,203076,0
2020,203076,1
2012,203077,0
2013,203077,0
2014,203077,0
2015,203077,0
2016,203077,0
2017,203077,0
2018,203077,0
2019,203077,0
2012,203078,0
2013,203078,0
2014,203078,0
2015,203078,0
2016,203078,0
2017,203078,0
2018,203078,0
2019,203078,0
2020,203078,0
2012,203079,0
2013,203079,0
2014,203079,0
2015,203079,0
2016,203079,0
2017,203079,0
2018,203079,0
2019,203079,0
2020,203079,0
2012,203080,0
2013,203080,0
2014,203080,0
2015,203080,0
2016,203080,0
2018,203080,0
2012,203081,0
2013,203081,0
2014,203081,0
2015,203081,1
2016,203081,1
2017,203081,1
2018,203081,1
2019,203081,1
2020,203081,1
2012,203082,0
2013,203082,0
2014,203082,0
2015,203082,0
2016,203082,0
2017,203082,0
2018,203082,0
2019,203082,0
2020,203082,0
2012,203083,0
2013,203083,0
2014,203083,0
2015,203083,0
2016,203083,0
2017,203083,0
2018,203083,0
2019,203083,0
2020,203083,0
2012,203084,0
2013,203084,0
2014,203084,0
2015,203084,0
2016,203084,0
2017,203084,0
2018,203084,0
2019,203084,0
2020,203084,0
2012,203085,0
2013,203085,0
2014,203085,0
2015,203085,0
2016,203085,0
2017,203085,0
2018,203085,0
2019,203085,0
2020,203085,0
2012,203086,0
2013,203086,0
2014,203086,0
2015,203086,0
2016,203086,0
2017,203086,0
2018,203086,0
2019,203086,0
2020,203086,0
2012,203087,0
2013,203087,0
2014,203087,0
2015,203087,0
2016,203087,0
2017,203087,0
2018,203087,0
2019,203087,0
2020,203087,0
2012,203088,0
2013,203088,0
2014,203088,0
2015,203088,0
2017,203088,0
2012,203089,0
2013,203089,0
2014,203089,0
2015,203089,0
2016,203089,0
2017,203089,0
2018,203089,0
2019,203089,0
2012,203090,0
2013,203090,0
2014,203090,0
2015,203090,0
2016,203090,0
2017,203090,0
2018,203090,0
2019,203090,0
2020,203090,0
2012,203091,0
2013,203091,0
2012,203092,0
2013,203092,0
2014,203092,0
2015,203092,0
2016,203092,0
2017,203092,0
2018,203092,0
2019,203092,0
2012,203093,0
2013,203093,0
2014,203093,0
2015,203093,0
2016,203093,0
2012,203094,0
2013,203094,0
2014,203094,0
2015,203094,0
2016,203094,0
2012,203095,0
2013,203095,0
2014,203095,0
2015,203095,0
2016,203095,0
2017,203095,0
2018,203095,0
2019,203095,0
2020,203095,0
2012,203096,0
2013,203096,0
2014,203096,0
2015,203096,0
2016,203096,0
2012,203097,0
2013,203097,0
2012,203098,0
2013,203098,0
2014,203098,0
2015,203098,0
2016,203098,0
2017,203098,0
2012,203099,0
2013,203099,0
2014,203099,0
2015,203099,0
2012,203100,0
2013,203100,0
2014,203100,0
2015,203100,0
2016,203100,0
2012,203101,0
2013,203101,0
2014,203101,0
2015,203101,0
2016,203101,0
2017,203101,0
2018,203101,0
2019,203101,0
2012,203102,0
2014,203102,0
2012,203103,0
2013,203103,0
2014,203103,0
2015,203103,0
2017,203103,0
2012,203104,0
2013,203104,0
2014,203104,0
2012,203105,0
2014,203105,0
2015,203105,0
2012,203106,0
2013,203106,0
2014,203106,0
2016,203107,0
2017,203107,0
2018,203107,0
2019,203107,0
2020,203107,0
2012,203108,0
2013,203108,0
2014,203108,0
2012,203109,0
2013,203109,0
2014,203109,0
2015,203109,0
2016,203109,0
2017,203109,0
2018,203109,0
2019,203109,0
2020,203109,0
2012,203110,0
2013,203110,0
2014,203110,0
2015,203110,0
2016,203110,1
2017,203110,0
2018,203110,0
2019,203110,0
2020,203110,0
2012,203111,0
2013,203111,0
2016,203111,0
2012,203112,0
2013,203112,0
2014,203112,0
2015,203112,0
2016,203112,0
2017,203112,0
2018,203112,0
2012,203113,0
2013,203113,0
2014,203113,0
2015,203113,0
2012,203114,0
2013,203114,0
2014,203114,0
2015,203114,0
2017,203114,0
2018,203114,0
2019,203114,0
2020,203114,0
2012,203115,0
2013,203115,0
2014,203115,0
2015,203115,0
2016,203115,0
2017,203115,0
2018,203115,0
2019,203115,0
2020,203115,0
2012,203116,0
2013,203116,0
2012,203117,0
2013,203117,0
2014,203117,0
2012,203118,0
2013,203118,0
2014,203118,0
2015,203118,0
2016,203118,0
2017,203118,0
2018,203118,0
2019,203118,0
2020,203118,0
2012,203119,0
2013,203120,0
2014,203120,0
2016,203120,0
2012,203121,0
2013,203121,0
2014,203121,0
2017,203121,0
2018,203121,0
2020,203121,0
2012,203122,0
2014,203122,0
2016,203122,0
2014,203123,0
2015,203123,0
2012,203124,0
2013,203124,0
2014,203124,0
2015,203124,0
2016,203124,0
2017,203124,0
2018,203124,0
2019,203124,0
2012,203126,0
2013,203126,0
2014,203128,0
2015,203128,0
2012,203129,0
2013,203129,0
2012,203130,0
2013,203130,0
2018,203130,0
2013,203133,0
2014,203133,0
2016,203133,0
2012,203135,0
2013,203135,0
2014,203135,0
2015,203135,0
2016,203135,0
2013,203136,0
2014,203136,0
2012,203138,0
2013,203138,0
2014,203138,0
2015,203138,0
2016,203138,0
2012,203139,0
2013,203139,0
2012,203141,0
2013,203141,0
2014,203141,0
2015,203141,0
2016,203141,0
2017,203141,0
2012,203142,0
2013,203142,0
2014,203142,0
2015,203142,0
2016,203142,0
2012,203143,0
2013,203143,0
2014,203143,0
2015,203143,0
2016,203143,0
2012,203144,0
2013,203144,0
2014,203144,0
2012,203145,0
2013,203145,0
2014,203145,0
2015,203145,0
2016,203145,0
2017,203145,0
2018,203145,0
2019,203145,0
2020,203145,0
2012,203146,0
2013,203146,0
2017,203146,0
2013,203147,0
2012,203148,0
2013,203148,0
2014,203148,0
2015,203148,0
2016,203148,0
2012,203149,0
2014,203149,0
2012,203153,0
2012,203154,0
2012,203155,0
2012,203156,0
2013,203156,0
2014,203156,0
2015,203156,0
2016,203156,0
2012,203157,0
2012,203158,0
2014,203158,0
2012,203159,0
2013,203159,0
2012,203160,0
2012,203162,0
2012,203163,0
2012,203164,0
2012,203174,0
2012,203176,0
2013,203176,0
2012,203178,0
2012,203180,0
2012,203183,0
2012,203185,0
2012,203186,0
2013,203186,0
2014,203186,0
2015,203186,0
2016,203186,0
2017,203186,0
2012,203187,0
2013,203187,0
2014,203187,0
2015,203187,0
2016,203187,0
2017,203187,0
2012,203190,0
2012,203191,0
2012,203192,0
2012,203193,0
2014,203193,0
2012,203195,0
2012,203196,0
2012,203197,0
2013,203197,0
2014,203197,0
2012,203198,0
2012,203199,0
2013,203199,0
2015,203199,0
2017,203199,0
2012,203200,0
2013,203200,0
2014,203200,0
2015,203200,0
2016,203200,0
2017,203200,0
2018,203200,0
2019,203200,0
2020,203200,0
2012,203201,0
2013,203201,0
2012,203203,0
2012,203204,0
2012,203206,0
2013,203210,0
2014,203210,0
2015,203210,0
2016,203210,0
2017,203210,0
2018,203210,0
2019,203210,0
2020,203210,0
2013,203262,0
2013,203263,0
2018,203263,0
2013,203268,0
2014,203268,0
2015,203268,0
2016,203268,0
2013,203315,0
2014,203315,0
2015,203315,0
2016,203315,0
2013,203318,0
2014,203318,0
2013,203327,0
2012,203382,0
2013,203382,0
2014,203382,0
2015,203382,0
2016,203382,0
2017,203382,0
2018,203382,0
2019,203382,0
2020,203382,0
2014,203457,0
2015,203457,0
2016,203457,0
2017,203457,0
2018,203457,0
2019,203457,0
2020,203457,0
2013,203458,0
2014,203458,0
2015,203458,0
2016,203458,0
2017,203458,0
2018,203458,0
2019,203458,0
2020,203458,0
2013,203459,0
2014,203459,0
2015,203459,0
2016,203459,0
2017,203459,0
2018,203459,0
2019,203459,0
2013,203460,0
2014,203460,0
2015,203460,0
2016,203460,0
2017,203460,0
2013,203461,0
2014,203461,0
2015,203461,0
2016,203461,0
2013,203462,0
2014,203462,0
2015,203462,0
2016,203462,0
2017,203462,0
2013,203463,0
2014,203463,0
2015,203463,0
2016,203463,0
2017,203463,0
2018,203463,0
2019,203463,0
2020,203463,0
2016,203464,0
2017,203464,0
2013,203466,0
2013,203467,0
2014,203467,0
2017,203467,0
2013,203468,0
2014,203468,0
2015,203468,0
2016,203468,0
2017,203468,0
2018,203468,0
2019,203468,0
2020,203468,0
2013,203469,0
2014,203469,0
2015,203469,0
2016,203469,0
2017,203469,0
2018,203469,0
2019,203469,0
2020,203469,0
2013,203471,0
2014,203471,0
2015,203471,0
2016,203471,0
2017,203471,0
2018,203471,0
2019,203471,0
2020,203471,0
2015,203472,0
2013,203473,0
2014,203473,0
2015,203473,0
2016,203473,0
2017,203473,0
2018,203473,0
2019,203473,0
2014,203474,0
2015,203474,0
2016,203474,0
2018,203474,0
2014,203475,0
2015,203475,0
2013,203476,0
2014,203476,0
2015,203476,0
2016,203476,0
2017,203476,0
2018,203476,0
2019,203476,0
2020,203476,0
2013,203477,0
2014,203477,0
2015,203477,0
2016,203477,0
2017,203477,0
2018,203477,0
2013,203479,0
2013,203480,0
2013,203481,0
2014,203481,0
2015,203481,0
2016,203481,0
2017,203481,0
2013,203482,0
2014,203482,0
2015,203482,0
2016,203482,0
2017,203482,0
2018,203482,0
2019,203482,0
2020,203482,0
2013,203483,0
2013,203484,0
2014,203484,0
2015,203484,0
2016,203484,0
2017,203484,0
2018,203484,0
2019,203484,0
2020,203484,0
2013,203485,0
2014,203485,0
2015,203485,0
2016,203485,0
2017,203485,0
2018,203485,0
2013,203486,0
2014,203486,0
2015,203486,0
2016,203486,0
2017,203486,0
2018,203486,0
2019,203486,0
2020,203486,0
2013,203487,0
2014,203487,0
2015,203487,0
2016,203487,0
2017,203487,0
2018,203487,0
2019,203487,0
2020,203487,0
2014,203488,0
2015,203488,0
2016,203488,0
2017,203488,0
2018,203488,0
2019,203488,0
2020,203488,0
2013,203489,0
2014,203489,0
2016,203489,0
2017,203489,0
2013,203490,0
2014,203490,0
2015,203490,0
2016,203490,0
2017,203490,0
2018,203490,0
2019,203490,0
2020,203490,0
2013,203491,0
2013,203492,0
2014,203492,0
2015,203492,0
2016,203492,0
2013,203493,0
2014,203493,0
2015,203493,0
2016,203493,0
2017,203493,0
2018,203493,0
2019,203493,0
2020,203493,0
2013,203494,0
2013,203495,0
2014,203495,0
2013,203496,0
2014,203496,0
2015,203496,0
2016,203496,0
2017,203496,0
2018,203496,0
2019,203496,0
2020,203496,0
2013,203497,0
2014,203497,0
2015,203497,0
2016,203497,0
2017,203497,0
2018,203497,0
2019,203497,0
2020,203497,0
2013,203498,0
2014,203498,0
2015,203498,0
2016,203498,0
2017,203498,0
2018,203498,0
2013,203499,0
2014,203499,0
2015,203499,0
2017,203499,0
2013,203500,0
2014,203500,0
2015,203500,0
2016,203500,0
2017,203500,0
2018,203500,0
2019,203500,0
2020,203500,0
2013,203501,0
2014,203501,0
2015,203501,0
2016,203501,0
2017,203501,0
2018,203501,0
2019,203501,0
2020,203501,0
2013,203502,0
2014,203502,0
2013,203503,0
2014,203503,0
2015,203503,0
2016,203503,0
2017,203503,0
2018,203503,0
2019,203503,0
2020,203503,0
2013,203504,0
2014,203504,0
2015,203504,0
2016,203504,0
2017,203504,0
2018,203504,0
2019,203504,0
2020,203504,0
2013,203505,0
2017,203505,0
2013,203506,0
2014,203506,0
2015,203506,0
2016,203506,0
2017,203506,0
2018,203506,0
2019,203506,0
2020,203506,0
2013,203507,0
2014,203507,0
2015,203507,0
2016,203507,0
2017,203507,1
2018,203507,1
2019,203507,1
2020,203507,1
2013,203508,0
2014,203508,0
2015,203508,0
2013,203509,0
2015,203510,0
2016,203510,0
2014,203511,0
2016,203511,0
2014,203512,0
2015,203512,0
2016,203512,0
2017,203512,0
2013,203513,0
2014,203513,0
2013,203515,0
2014,203515,0
2015,203515,0
2016,203515,0
2014,203516,0
2015,203516,0
2016,203516,0
2017,203516,0
2018,203516,0
2019,203516,0
2020,203516,0
2013,203517,0
2014,203517,0
2016,203518,0
2017,203518,0
2018,203518,0
2013,203519,0
2014,203519,0
2015,203519,0
2016,203520,0
2013,203521,0
2014,203521,0
2015,203521,0
2016,203521,0
2017,203521,0
2018,203521,0
2019,203521,0
2020,203521,0
2013,203524,0
2014,203524,0
2015,203524,0
2016,203524,0
2018,203524,0
2019,203524,0
2020,203524,0
2015,203526,0
2016,203526,0
2017,203526,0
2018,203526,0
2019,203526,0
2020,203526,0
2013,203527,0
2014,203527,0
2015,203527,0
2016,203527,0
2013,203528,0
2015,203529,0
2015,203530,0
2016,203530,0
2017,203530,0
2013,203539,0
2014,203539,0
2013,203540,0
2014,203540,0
2013,203543,0
2013,203544,0
2014,203544,0
2013,203545,0
2014,203545,0
2013,203546,0
2014,203546,0
2015,203546,0
2016,203546,0
2017,203546,0
2018,203546,0
2013,203547,0
2014,203547,0
2017,203547,0
2013,203548,0
2013,203551,0
2013,203552,0
2015,203552,0
2016,203552,0
2017,203552,0
2018,203552,0
2019,203552,0
2020,203552,0
2013,203556,0
2013,203558,0
2013,203560,0
2016,203560,0
2013,203561,0
2014,203561,0
2014,203564,0
2017,203564,0
2018,203564,0
2014,203565,0
2013,203566,0
2013,203568,0
2013,203569,0
2015,203569,0
2013,203576,0
2013,203577,0
2013,203579,0
2013,203580,0
2014,203580,0
2017,203580,0
2018,203583,0
2019,203583,0
2014,203584,0
2015,203584,0
2016,203584,0
2017,203584,0
2018,203584,0
2019,203584,0
2020,203584,0
2013,203585,0
2014,203585,0
2016,203585,0
2017,203585,0
2018,203585,0
2019,203585,0
2020,203585,0
2013,203586,0
2015,203586,0
2013,203587,0
2013,203588,0
2013,203589,0
2013,203590,0
2015,203613,0
2016,203613,0
2017,203613,0
2018,203613,0
2018,203629,0
2015,203648,0
2019,203648,0
2020,203648,0
2019,203658,0
2017,203687,0
2018,203687,0
2019,203687,0
2016,203705,0
2017,203705,0
2019,203705,0
2016,203710,0
2017,203710,0
2018,203710,0
2019,203710,0
2014,203798,0
2015,203798,0
2014,203805,0
2014,203810,0
2016,203810,0
2014,203893,0
2015,203893,0
2014,203894,0
2015,203894,0
2016,203894,0
2017,203894,0
2018,203894,0
2019,203894,0
2015,203895,0
2016,203895,0
2018,203895,0
2019,203895,0
2014,203897,0
2015,203897,0
2016,203897,0
2017,203897,0
2018,203897,0
2019,203897,0
2020,203897,0
2014,203898,0
2015,203898,0
2016,203898,0
2017,203898,0
2014,203900,0
2015,203900,0
2016,203900,0
2014,203901,0
2015,203901,0
2016,203901,0
2017,203901,0
2018,203901,0
2019,203901,0
2020,203901,0
2016,203902,0
2017,203902,0
2014,203903,0
2015,203903,0
2016,203903,0
2017,203903,0
2018,203903,0
2019,203903,0
2020,203903,0
2014,203905,0
2014,203906,0
2015,203906,0
2019,203906,0
2014,203909,0
2015,203909,0
2016,203909,0
2017,203909,0
2018,203909,0
2014,203910,0
2015,203910,0
2016,203910,0
2018,203910,0
2014,203912,0
2015,203912,0
2016,203912,0
2014,203913,0
2015,203913,0
2014,203914,0
2015,203914,0
2016,203914,0
2017,203914,0
2018,203914,0
2019,203914,0
2020,203914,0
2014,203915,0
2015,203915,0
2016,203915,0
2017,203915,0
2018,203915,0
2019,203915,0
2020,203915,0
2014,203917,0
2015,203917,0
2016,203917,0
2017,203917,0
2018,203917,0
2020,203917,0
2014,203918,0
2015,203918,0
2016,203918,0
2017,203918,0
2018,203918,0
2019,203918,0
2020,203918,0
2014,203919,0
2015,203919,0
2014,203920,0
2017,203920,0
2018,203920,0
2019,203920,0
2020,203920,0
2014,203921,0
2015,203921,0
2014,203922,0
2015,203922,0
2016,203922,0
2018,203922,0
2019,203922,0
2020,203922,0
2014,203923,0
2015,203923,0
2016,203923,0
2017,203923,0
2014,203924,0
2015,203924,0
2016,203924,0
2017,203924,0
2018,203924,0
2019,203924,0
2020,203924,0
2014,203925,0
2015,203925,0
2016,203925,0
2017,203925,0
2018,203925,0
2019,203925,0
2020,203925,0
2014,203926,0
2015,203926,0
2016,203926,0
2017,203926,0
2018,203926,0
2019,203926,0
2020,203926,0
2014,203927,0
2015,203927,0
2014,203928,0
2015,203928,0
2016,203928,0
2015,203929,0
2015,203930,0
2016,203930,0
2017,203930,0
2014,203932,0
2015,203932,0
2016,203932,0
2017,203932,0
2018,203932,0
2019,203932,0
2020,203932,0
2014,203933,0
2015,203933,0
2016,203933,0
2017,203933,0
2018,203933,0
2019,203933,0
2020,203933,0
2015,203934,0
2016,203934,0
2014,203935,0
2015,203935,0
2016,203935,0
2017,203935,0
2018,203935,0
2019,203935,0
2020,203935,0
2014,203937,0
2015,203937,0
2016,203937,0
2017,203937,0
2018,203937,0
2019,203937,0
2020,203937,0
2014,203939,0
2015,203939,0
2016,203939,0
2017,203939,0
2018,203939,0
2019,203939,0
2020,203939,0
2014,203940,0
2015,203940,0
2016,203940,0
2017,203940,0
2014,203942,0
2014,203943,0
2015,203943,0
2016,203943,0
2017,203943,0
2018,203943,0
2019,203943,0
2020,203943,0
2014,203944,0
2015,203944,0
2016,203944,0
2017,203944,0
2018,203944,0
2019,203944,0
2020,203944,0
2014,203945,0
2014,203946,0
2015,203946,0
2015,203947,0
2014,203948,0
2015,203948,0
2016,203948,0
2017,203948,0
2014,203949,0
2015,203949,0
2016,203949,0
2017,203949,0
2014,203950,0
2015,203950,0
2016,203950,0
2018,203950,0
2014,203951,0
2015,203951,0
2014,203952,0
2015,203952,0
2016,203952,0
2017,203952,0
2018,203952,0
2019,203952,0
2020,203952,0
2014,203953,0
2015,203953,0
2016,203953,0
2018,203953,0
2019,203953,0
2020,203953,0
2016,203954,0
2017,203954,0
2018,203954,1
2019,203954,1
2020,203954,0
2014,203955,0
2015,203955,0
2014,203956,0
2015,203956,0
2014,203957,0
2016,203957,0
2017,203957,0
2018,203957,0
2019,203957,0
2020,203957,0
2014,203958,0
2015,203959,0
2014,203960,0
2015,203960,0
2016,203960,0
2017,203960,0
2018,203960,0
2019,203960,0
2020,203960,0
2014,203961,0
2015,203961,0
2017,203961,0
2018,203961,0
2015,203962,0
2016,203962,0
2017,203962,0
2014,203963,0
2015,203963,0
2014,203964,0
2014,203965,0
2014,203966,0
2015,203966,0
2017,203966,0
2016,203967,0
2017,203967,0
2018,203967,0
2019,203967,0
2020,203967,0
2014,203968,0
2016,203990,0
2014,203991,0
2015,203991,0
2016,203991,0
2017,203991,0
2018,203991,0
2019,203991,0
2020,203991,0
2017,203992,0
2018,203992,0
2019,203992,0
2020,203992,0
2014,203994,0
2015,203994,0
2016,203994,0
2017,203994,0
2018,203994,0
2020,203994,0
2015,203996,0
2014,203998,0
2015,203998,0
2016,203998,0
2017,203998,0
2018,203998,0
2019,203998,0
2020,203998,0
2015,203999,0
2016,203999,0
2017,203999,0
2018,203999,0
2019,203999,0
2020,203999,1
2015,204001,0
2016,204001,1
2017,204001,1
2019,204001,0
2020,204001,0
2015,204002,0
2016,204002,0
2017,204002,0
2014,204014,0
2015,204014,0
2016,204014,0
2017,204014,0
2014,204020,0
2015,204020,0
2016,204020,0
2017,204020,0
2018,204020,0
2019,204020,0
2020,204020,0
2014,204021,0
2014,204022,0
2015,204022,0
2017,204022,0
2014,204024,0
2014,204025,0
2015,204025,0
2016,204025,0
2017,204025,0
2018,204025,0
2019,204025,0
2020,204025,0
2014,204026,0
2014,204027,0
2014,204028,0
2015,204028,0
2016,204028,0
2017,204028,0
2014,204029,0
2016,204029,0
2014,204030,0
2014,204034,0
2014,204037,0
2016,204037,0
2018,204037,0
2014,204038,0
2015,204038,0
2016,204038,0
2017,204038,0
2018,204038,0
2019,204038,0
2020,204038,0
2014,204039,0
2016,204039,0
2014,204040,0
2015,204040,0
2014,204041,0
2014,204044,0
2014,204053,0
2014,204054,0
2014,204060,0
2015,204060,0
2016,204060,0
2017,204060,0
2018,204060,0
2019,204060,0
2020,204060,0
2014,204061,0
2014,204062,0
2017,204064,0
2015,204065,0
2017,204065,0
2019,204065,0
2016,204066,0
2017,204066,0
2018,204066,0
2014,204067,0
2015,204067,0
2016,204067,0
2017,204067,0
2014,204071,0
2014,204075,0
2015,204075,0
2014,204076,0
2014,204077,0
2014,204079,0
2016,204098,0
2017,204098,0
2015,204136,0
2015,204179,0
2018,204179,0
2015,204189,0
2018,204192,0
2015,204222,0
2015,204289,0
2015,204456,0
2016,204456,0
2017,204456,0
2018,204456,0
2019,204456,0
2020,204456,0
2015,1626143,0
2016,1626143,0
2017,1626143,0
2018,1626143,0
2019,1626143,0
2020,1626143,0
2015,1626144,0
2016,1626144,0
2017,1626144,0
2018,1626144,0
2019,1626144,0
2015,1626145,0
2016,1626145,0
2017,1626145,0
2018,1626145,0
2019,1626145,0
